Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
P62249,0.0707630927557828,0.037095398429571,15,"","",40S ribosomal protein S16,RPS16,700144620060,>sp|P62249|RS16_HUMAN 40S ribosomal protein S16 OS=Homo sapiens GN=RPS16 PE=1 SV=2
Q9H3K2,0.0707134531636009,0.0411402799190215,7,"","",Growth hormone-inducible transmembrane protein,GHITM,6191879090,>sp|Q9H3K2|GHITM_HUMAN Growth hormone-inducible transmembrane protein OS=Homo sapiens GN=GHITM PE=1 SV=2
Q02338,0.0706734582895627,0.0372848313717859,11,"","","D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH1,12634791520,">sp|Q02338|BDH_HUMAN D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Homo sapiens GN=BDH1 PE=1 SV=3"
Q9BTV4,0.0706244426944801,0.0380509712600658,12,"","",Transmembrane protein 43,TMEM43,126590580880,>sp|Q9BTV4|TMM43_HUMAN Transmembrane protein 43 OS=Homo sapiens GN=TMEM43 PE=1 SV=1
P62834,0.0705627591147798,0.036936881579915,8,"","",Ras-related protein Rap-1A,RAP1A,10379658500,>sp|P62834|RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens GN=RAP1A PE=1 SV=1
Q9BZE9;Q9BZE9-2;Q9BZE9-3,0.0705102210248952,0.0323624409682728,9,"","",Tether containing UBX domain for GLUT4,ASPSCR1,6300757376,>sp|Q9BZE9|ASPC1_HUMAN Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1 PE=1 SV=1;>sp|Q9BZE9-2|ASPC1_HUMAN Isoform 2 of Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1;>sp|Q9BZE9-3|ASPC1_HUMAN Isoform 3 of Tether containi
Q9BUI4,0.0703982531448112,0.0371257577302774,8,"","",DNA-directed RNA polymerase III subunit RPC3,POLR3C,4069881891,>sp|Q9BUI4|RPC3_HUMAN DNA-directed RNA polymerase III subunit RPC3 OS=Homo sapiens GN=POLR3C PE=1 SV=1
Q96Q11-2;Q96Q11,0.0703787611722007,0.0348321565257501,13,"","","CCA tRNA nucleotidyltransferase 1, mitochondrial",TRNT1,30178679442,">sp|Q96Q11-2|TRNT1_HUMAN Isoform 2 of CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=TRNT1;>sp|Q96Q11|TRNT1_HUMAN CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=TRNT1 PE=1 SV=2"
Q8TC12;Q8TC12-2;Q8TC12-3,0.070329747963098,0.0412039827436826,14,"","",Retinol dehydrogenase 11,RDH11,60595335000,>sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11 PE=1 SV=2;>sp|Q8TC12-2|RDH11_HUMAN Isoform 2 of Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11;>sp|Q8TC12-3|RDH11_HUMAN Isoform 3 of Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH
P29590,0.0703169305191246,0.0367390727757621,14,"","",Protein PML,PML,22258442158,>sp|P29590|PML_HUMAN Protein PML OS=Homo sapiens GN=PML PE=1 SV=3
Q9BW60;Q9BW60-2,0.0703045927249197,0.0380165354986581,8,"","",Elongation of very long chain fatty acids protein 1,ELOVL1,10627420770,>sp|Q9BW60|ELOV1_HUMAN Elongation of very long chain fatty acids protein 1 OS=Homo sapiens GN=ELOVL1 PE=1 SV=1;>sp|Q9BW60-2|ELOV1_HUMAN Isoform 2 of Elongation of very long chain fatty acids protein 1 OS=Homo sapiens GN=ELOVL1
Q9BWH2,0.0702404148092135,0.039355846215327,8,"","",FUN14 domain-containing protein 2,FUNDC2,4108399870,>sp|Q9BWH2|FUND2_HUMAN FUN14 domain-containing protein 2 OS=Homo sapiens GN=FUNDC2 PE=1 SV=2
O95295,0.0701580044874918,0.0389514487915442,9,"","",SNARE-associated protein Snapin,SNAPIN,9065979793,>sp|O95295|SNAPN_HUMAN SNARE-associated protein Snapin OS=Homo sapiens GN=SNAPIN PE=1 SV=1
Q9UMS4,0.0701491016558774,0.0450267515817852,14,"","",Pre-mRNA-processing factor 19,PRPF19,259501861300,>sp|Q9UMS4|PRP19_HUMAN Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1
Q07817-3;Q07817;Q07817-2,0.0700841317020538,0.0352369793783832,8,"","",Bcl-2-like protein 1,BCL2L1,3819320280,>sp|Q07817-3|B2CL1_HUMAN Isoform Bcl-X(beta) of Bcl-2-like protein 1 OS=Homo sapiens GN=BCL2L1;>sp|Q07817|B2CL1_HUMAN Bcl-2-like protein 1 OS=Homo sapiens GN=BCL2L1 PE=1 SV=1;>sp|Q07817-2|B2CL1_HUMAN Isoform Bcl-X(S) of Bcl-2-like protein 1 OS=Homo sapiens
Q9BUL8,0.0700634885307763,0.0365897698594174,9,"","",Programmed cell death protein 10,PDCD10,59144090540,>sp|Q9BUL8|PDC10_HUMAN Programmed cell death protein 10 OS=Homo sapiens GN=PDCD10 PE=1 SV=1
O43813,0.070022090738437,0.037949209148006,14,"","",LanC-like protein 1,LANCL1,56078238130,>sp|O43813|LANC1_HUMAN LanC-like protein 1 OS=Homo sapiens GN=LANCL1 PE=1 SV=1
Q8IXM6;Q8IXM6-2,0.0698660692452969,0.0394945879611035,8,"","",Nurim,NRM,5010356520,>sp|Q8IXM6|NRM_HUMAN Nurim OS=Homo sapiens GN=NRM PE=1 SV=1;>sp|Q8IXM6-2|NRM_HUMAN Isoform 2 of Nurim OS=Homo sapiens GN=NRM
Q9BUQ8,0.0697689821349173,0.0499029817814881,14,"","",Probable ATP-dependent RNA helicase DDX23,DDX23,88532740700,>sp|Q9BUQ8|DDX23_HUMAN Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens GN=DDX23 PE=1 SV=3
Q9BQA1;Q9BQA1-2,0.0697076730865872,0.0319455729694567,9,"","",Methylosome protein 50,WDR77,38913601830,>sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens GN=WDR77 PE=1 SV=1;>sp|Q9BQA1-2|MEP50_HUMAN Isoform 2 of Methylosome protein 50 OS=Homo sapiens GN=WDR77
Q9Y2S7,0.0696541289546859,0.0322454013069682,9,"","",Polymerase delta-interacting protein 2,POLDIP2,46096469510,>sp|Q9Y2S7|PDIP2_HUMAN Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1
O15091;O15091-2;O15091-4,0.0695157531188887,0.0485357782762774,8,"","",Mitochondrial ribonuclease P protein 3,KIAA0391,7562918127,>sp|O15091|MRRP3_HUMAN Mitochondrial ribonuclease P protein 3 OS=Homo sapiens GN=KIAA0391 PE=1 SV=2;>sp|O15091-2|MRRP3_HUMAN Isoform 2 of Mitochondrial ribonuclease P protein 3 OS=Homo sapiens GN=KIAA0391;>sp|O15091-4|MRRP3_HUMAN Isoform 4 of Mitochondrial
Q99653,0.0695137779952731,0.0391340081061554,9,"","",Calcineurin B homologous protein 1,CHP1,30990918357,>sp|Q99653|CHP1_HUMAN Calcineurin B homologous protein 1 OS=Homo sapiens GN=CHP1 PE=1 SV=3
O95169-3;O95169;O95169-2,0.0694848382333795,0.0402379422808978,7,"","","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",NDUFB8,11597239950,">sp|O95169-3|NDUB8_HUMAN Isoform 3 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens GN=NDUFB8;>sp|O95169|NDUB8_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens GN="
P02794,0.0694546944602419,0.0363247833899054,14,"","","Ferritin heavy chain;Ferritin heavy chain, N-terminally processed",FTH1,91541089460,>sp|P02794|FRIH_HUMAN Ferritin heavy chain OS=Homo sapiens GN=FTH1 PE=1 SV=2
P60228,0.0693512734707384,0.0397629813809233,15,"","",Eukaryotic translation initiation factor 3 subunit E,EIF3E,257944361290,>sp|P60228|EIF3E_HUMAN Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1
O95466-2;O95466;O95466-3,0.0693342740577209,0.0355085292117807,7,"","",Formin-like protein 1,FMNL1,5628832370,>sp|O95466-2|FMNL_HUMAN Isoform 2 of Formin-like protein 1 OS=Homo sapiens GN=FMNL1;>sp|O95466|FMNL_HUMAN Formin-like protein 1 OS=Homo sapiens GN=FMNL1 PE=1 SV=3;>sp|O95466-3|FMNL_HUMAN Isoform 3 of Formin-like protein 1 OS=Homo sapiens GN=FMNL1
P49754-2;P49754-3;P49754,0.0692860395095947,0.0417314158891318,8,"","",Vacuolar protein sorting-associated protein 41 homolog,VPS41,2052608331,>sp|P49754-2|VPS41_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 41 homolog OS=Homo sapiens GN=VPS41;>sp|P49754-3|VPS41_HUMAN Isoform 3 of Vacuolar protein sorting-associated protein 41 homolog OS=Homo sapiens GN=VPS41;>sp|P49754|VPS41_HUM
P83111;P83111-2,0.0692419509001492,0.0425497745864291,9,"","","Serine beta-lactamase-like protein LACTB, mitochondrial",LACTB,10075686140,">sp|P83111|LACTB_HUMAN Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens GN=LACTB PE=1 SV=2;>sp|P83111-2|LACTB_HUMAN Isoform 2 of Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens GN=LACTB"
Q92882,0.0692351698263878,0.0546060317120193,11,"","",Osteoclast-stimulating factor 1,OSTF1,84248185730,>sp|Q92882|OSTF1_HUMAN Osteoclast-stimulating factor 1 OS=Homo sapiens GN=OSTF1 PE=1 SV=2
P06730;P06730-3;P06730-2,0.0692344014533574,0.0405287741561362,11,"","",Eukaryotic translation initiation factor 4E,EIF4E,92332734910,>sp|P06730|IF4E_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens GN=EIF4E PE=1 SV=2;>sp|P06730-3|IF4E_HUMAN Isoform 3 of Eukaryotic translation initiation factor 4E OS=Homo sapiens GN=EIF4E;>sp|P06730-2|IF4E_HUMAN Isoform 2 of Eukaryotic t
Q8WU76;Q8WU76-2,0.0691810468420924,0.0401025211748274,8,"","",Sec1 family domain-containing protein 2,SCFD2,6036202417,>sp|Q8WU76|SCFD2_HUMAN Sec1 family domain-containing protein 2 OS=Homo sapiens GN=SCFD2 PE=1 SV=2;>sp|Q8WU76-2|SCFD2_HUMAN Isoform 2 of Sec1 family domain-containing protein 2 OS=Homo sapiens GN=SCFD2
Q9BV19,0.0690668783410727,0.0356046914666614,7,"","",Uncharacterized protein C1orf50,C1orf50,2611203514,>sp|Q9BV19|CA050_HUMAN Uncharacterized protein C1orf50 OS=Homo sapiens GN=C1orf50 PE=1 SV=2
P63279,0.0690037127666044,0.0546932188422381,12,"","",SUMO-conjugating enzyme UBC9,UBE2I,195651722570,>sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens GN=UBE2I PE=1 SV=1
O75027-2;O75027,0.0689473339998391,0.0324689541034483,8,"","","ATP-binding cassette sub-family B member 7, mitochondrial",ABCB7,13684443990,">sp|O75027-2|ABCB7_HUMAN Isoform 2 of ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7;>sp|O75027|ABCB7_HUMAN ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7 PE=1 SV=2"
P49257,0.0689109055535535,0.0391421049799483,14,"","",Protein ERGIC-53,LMAN1,129787251330,>sp|P49257|LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens GN=LMAN1 PE=1 SV=2
O43488,0.068854178370416,0.0349915008721225,14,"","",Aflatoxin B1 aldehyde reductase member 2,AKR7A2,84979295897,>sp|O43488|ARK72_HUMAN Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens GN=AKR7A2 PE=1 SV=3
P53365;P53365-3;P53365-2,0.0688182881446259,0.0284698367907959,8,"","",Arfaptin-2,ARFIP2,8190542547,>sp|P53365|ARFP2_HUMAN Arfaptin-2 OS=Homo sapiens GN=ARFIP2 PE=1 SV=1;>sp|P53365-3|ARFP2_HUMAN Isoform 3 of Arfaptin-2 OS=Homo sapiens GN=ARFIP2;>sp|P53365-2|ARFP2_HUMAN Isoform 2 of Arfaptin-2 OS=Homo sapiens GN=ARFIP2
P78318,0.0688065605991815,0.0427324553285583,8,"","",Immunoglobulin-binding protein 1,IGBP1,11667164440,>sp|P78318|IGBP1_HUMAN Immunoglobulin-binding protein 1 OS=Homo sapiens GN=IGBP1 PE=1 SV=1
Q9UHQ9,0.0687990617658187,0.0418413085722645,10,"","",NADH-cytochrome b5 reductase 1,CYB5R1,37441093401,>sp|Q9UHQ9|NB5R1_HUMAN NADH-cytochrome b5 reductase 1 OS=Homo sapiens GN=CYB5R1 PE=1 SV=1
Q9Y6B6,0.0687938978090301,0.037995888156305,8,"","",GTP-binding protein SAR1b,SAR1B,16949445770,>sp|Q9Y6B6|SAR1B_HUMAN GTP-binding protein SAR1b OS=Homo sapiens GN=SAR1B PE=1 SV=1
P38117,0.0687667538782263,0.0357378989435354,15,"","",Electron transfer flavoprotein subunit beta,ETFB,264839631350,>sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens GN=ETFB PE=1 SV=3
Q9NQ48;Q9NQ48-2,0.0687076208874225,0.0264871623869915,5,"","",Leucine zipper transcription factor-like protein 1,LZTFL1,6194326780,>sp|Q9NQ48|LZTL1_HUMAN Leucine zipper transcription factor-like protein 1 OS=Homo sapiens GN=LZTFL1 PE=1 SV=1;>sp|Q9NQ48-2|LZTL1_HUMAN Isoform 2 of Leucine zipper transcription factor-like protein 1 OS=Homo sapiens GN=LZTFL1
Q9NVV4-2,0.0686860975341932,0.032576835447682,7,"","","Poly(A) RNA polymerase, mitochondrial",MTPAP,6641370540,">sp|Q9NVV4-2|PAPD1_HUMAN Isoform 2 of Poly(A) RNA polymerase, mitochondrial OS=Homo sapiens GN=MTPAP"
P19623,0.0686226072162105,0.0454139171200425,12,"","",Spermidine synthase,SRM,141785190690,>sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens GN=SRM PE=1 SV=1
Q07020;Q07020-2,0.0685836894804535,0.0383110090385699,15,"","",60S ribosomal protein L18,RPL18,659403341740,>sp|Q07020|RL18_HUMAN 60S ribosomal protein L18 OS=Homo sapiens GN=RPL18 PE=1 SV=2;>sp|Q07020-2|RL18_HUMAN Isoform 2 of 60S ribosomal protein L18 OS=Homo sapiens GN=RPL18
Q9GZT3-2;Q9GZT3,0.0685716616930327,0.0507186618689373,12,"","","SRA stem-loop-interacting RNA-binding protein, mitochondrial",SLIRP,145711535232,">sp|Q9GZT3-2|SLIRP_HUMAN Isoform 2 of SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens GN=SLIRP;>sp|Q9GZT3|SLIRP_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens GN=SLIRP PE=1 SV=1"
Q3ZCM7,0.0685497127343237,0.0350269550155984,14,"","",Tubulin beta-8 chain,TUBB8,182759142120,>sp|Q3ZCM7|TBB8_HUMAN Tubulin beta-8 chain OS=Homo sapiens GN=TUBB8 PE=1 SV=2
Q7L576,0.0684420370748604,0.0458553158281737,13,"","",Cytoplasmic FMR1-interacting protein 1,CYFIP1,216478535120,>sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1
P42167,0.0683687513455278,0.0524596735729677,14,"","","Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,198463770100,">sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2"
Q4U2R6,0.0682608016529388,0.0299563281568362,6,"","","39S ribosomal protein L51, mitochondrial",MRPL51,4185308220,">sp|Q4U2R6|RM51_HUMAN 39S ribosomal protein L51, mitochondrial OS=Homo sapiens GN=MRPL51 PE=1 SV=1"
Q9H078-2;Q9H078;Q9H078-3;Q9H078-5,0.0682105891711428,0.0271545105854854,9,"","",Caseinolytic peptidase B protein homolog,CLPB,22253024699,>sp|Q9H078-2|CLPB_HUMAN Isoform 2 of Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB;>sp|Q9H078|CLPB_HUMAN Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB PE=1 SV=1;>sp|Q9H078-3|CLPB_HUMAN Isoform 3 of Caseinolytic peptida
P61978-3,0.0681531979555458,0.0439316991141177,15,"","",Heterogeneous nuclear ribonucleoprotein K,HNRNPK,2319488482100,>sp|P61978-3|HNRPK_HUMAN Isoform 3 of Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens GN=HNRNPK
P14550,0.0681052209583479,0.0430898009195924,15,"","",Alcohol dehydrogenase [NADP(+)],AKR1A1,254661179920,>sp|P14550|AK1A1_HUMAN Alcohol dehydrogenase [NADP(+)] OS=Homo sapiens GN=AKR1A1 PE=1 SV=3
A9UHW6;A9UHW6-2;A9UHW6-3,0.0679588678427819,0.0383696908044239,7,"","",MIF4G domain-containing protein,MIF4GD,1390771332,>sp|A9UHW6|MI4GD_HUMAN MIF4G domain-containing protein OS=Homo sapiens GN=MIF4GD PE=1 SV=1;>sp|A9UHW6-2|MI4GD_HUMAN Isoform 2 of MIF4G domain-containing protein OS=Homo sapiens GN=MIF4GD;>sp|A9UHW6-3|MI4GD_HUMAN Isoform 3 of MIF4G domain-containing protein
Q9H4A4,0.0678863281717676,0.0311264717184777,15,"","",Aminopeptidase B,RNPEP,188255689560,>sp|Q9H4A4|AMPB_HUMAN Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2
O00461,0.0678510999019475,0.0253691170395466,9,"","",Golgi integral membrane protein 4,GOLIM4,12301857489,>sp|O00461|GOLI4_HUMAN Golgi integral membrane protein 4 OS=Homo sapiens GN=GOLIM4 PE=1 SV=1
Q13867,0.0676572482172663,0.0305074407074417,9,"","",Bleomycin hydrolase,BLMH,124822363340,>sp|Q13867|BLMH_HUMAN Bleomycin hydrolase OS=Homo sapiens GN=BLMH PE=1 SV=1
P13667,0.067586729985869,0.0382972789713014,15,"","",Protein disulfide-isomerase A4,PDIA4,1236941046300,>sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2
Q13405,0.0675666119412895,0.0346302576129027,9,"","","39S ribosomal protein L49, mitochondrial",MRPL49,24592617419,">sp|Q13405|RM49_HUMAN 39S ribosomal protein L49, mitochondrial OS=Homo sapiens GN=MRPL49 PE=1 SV=1"
O43615,0.0675396589196037,0.0389684774274959,14,"","",Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,92848581285,>sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens GN=TIMM44 PE=1 SV=2
Q13442,0.0673583356851683,0.0360234171618912,11,"","",28 kDa heat- and acid-stable phosphoprotein,PDAP1,89527244150,>sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens GN=PDAP1 PE=1 SV=1
P60174-1;P60174-4,0.0673528417645095,0.0451999610225858,15,"","",Triosephosphate isomerase,TPI1,3347319911500,>sp|P60174-1|TPIS_HUMAN Isoform 2 of Triosephosphate isomerase OS=Homo sapiens GN=TPI1;>sp|P60174-4|TPIS_HUMAN Isoform 4 of Triosephosphate isomerase OS=Homo sapiens GN=TPI1
Q99807;Q99807-2,0.06718810189398,0.0352473760283177,8,"","",Ubiquinone biosynthesis protein COQ7 homolog,COQ7,1504538100,">sp|Q99807|COQ7_HUMAN 5-demethoxyubiquinone hydroxylase, mitochondrial OS=Homo sapiens GN=COQ7 PE=1 SV=3;>sp|Q99807-2|COQ7_HUMAN Isoform 2 of 5-demethoxyubiquinone hydroxylase, mitochondrial OS=Homo sapiens GN=COQ7"
Q7LBR1,0.0671081377367494,0.0297420330840501,10,"","",Charged multivesicular body protein 1b,CHMP1B,23645597167,>sp|Q7LBR1|CHM1B_HUMAN Charged multivesicular body protein 1b OS=Homo sapiens GN=CHMP1B PE=1 SV=1
O95202,0.0671007523551138,0.0318689048510847,11,"","","LETM1 and EF-hand domain-containing protein 1, mitochondrial",LETM1,108892924990,">sp|O95202|LETM1_HUMAN LETM1 and EF-hand domain-containing protein 1, mitochondrial OS=Homo sapiens GN=LETM1 PE=1 SV=1"
O15382;O15382-2,0.0670951743950706,0.0365834875925247,9,"","","Branched-chain-amino-acid aminotransferase, mitochondrial",BCAT2,66580801080,">sp|O15382|BCAT2_HUMAN Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens GN=BCAT2 PE=1 SV=2;>sp|O15382-2|BCAT2_HUMAN Isoform B of Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens GN=BCAT2"
Q96S52;Q96S52-2,0.0670315099987304,0.0338074241785002,9,"","",GPI transamidase component PIG-S,PIGS,29166143889,>sp|Q96S52|PIGS_HUMAN GPI transamidase component PIG-S OS=Homo sapiens GN=PIGS PE=1 SV=3;>sp|Q96S52-2|PIGS_HUMAN Isoform 2 of GPI transamidase component PIG-S OS=Homo sapiens GN=PIGS
Q7Z4W1,0.0669932307290359,0.0225051272998599,14,"","",L-xylulose reductase,DCXR,52694798848,>sp|Q7Z4W1|DCXR_HUMAN L-xylulose reductase OS=Homo sapiens GN=DCXR PE=1 SV=2
Q9NZ45,0.0669614535544721,0.0399436476465474,9,"","",CDGSH iron-sulfur domain-containing protein 1,CISD1,26083165900,>sp|Q9NZ45|CISD1_HUMAN CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1
Q14764,0.0669075121489201,0.0440306382857616,14,"","",Major vault protein,MVP,528140433303,>sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens GN=MVP PE=1 SV=4
Q92616,0.0668903619384413,0.0392663076181792,14,"","",Translational activator GCN1,GCN1L1,461090279250,>sp|Q92616|GCN1L_HUMAN Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6
Q86UT6;Q86UT6-2,0.0668798232642564,0.0379249851297301,7,"","",NLR family member X1,NLRX1,839691720,>sp|Q86UT6|NLRX1_HUMAN NLR family member X1 OS=Homo sapiens GN=NLRX1 PE=1 SV=1;>sp|Q86UT6-2|NLRX1_HUMAN Isoform 2 of NLR family member X1 OS=Homo sapiens GN=NLRX1
Q9Y2Z4,0.0668466778350685,0.039475150741517,12,"","","Tyrosine--tRNA ligase, mitochondrial",YARS2,30117791510,">sp|Q9Y2Z4|SYYM_HUMAN Tyrosine--tRNA ligase, mitochondrial OS=Homo sapiens GN=YARS2 PE=1 SV=2"
P36551,0.0666685159380468,0.0382856458638776,10,"","","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",CPOX,42040697200,">sp|P36551|HEM6_HUMAN Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens GN=CPOX PE=1 SV=3"
P60953,0.0666487771094629,0.039636325501619,15,"","",Cell division control protein 42 homolog,CDC42,270964671850,>sp|P60953|CDC42_HUMAN Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2
Q9Y2Q9,0.0666088271564119,0.0351652037240763,10,"","","28S ribosomal protein S28, mitochondrial",MRPS28,20591007440,">sp|Q9Y2Q9|RT28_HUMAN 28S ribosomal protein S28, mitochondrial OS=Homo sapiens GN=MRPS28 PE=1 SV=1"
Q9NQC7-2;Q9NQC7,0.0665692712059135,0.0386701104602229,6,"","",Ubiquitin carboxyl-terminal hydrolase CYLD,CYLD,358488110,>sp|Q9NQC7-2|CYLD_HUMAN Isoform 2 of Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens GN=CYLD;>sp|Q9NQC7|CYLD_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens GN=CYLD PE=1 SV=1
P35813;P35813-2,0.0665534790803135,0.0434506821805465,9,"","",Protein phosphatase 1A,PPM1A,19515536970,>sp|P35813|PPM1A_HUMAN Protein phosphatase 1A OS=Homo sapiens GN=PPM1A PE=1 SV=1;>sp|P35813-2|PPM1A_HUMAN Isoform Alpha-2 of Protein phosphatase 1A OS=Homo sapiens GN=PPM1A
Q16595,0.0664692753035885,0.0385048350960177,9,"","","Frataxin, mitochondrial;Frataxin intermediate form;Frataxin(56-210);Frataxin(78-210);Frataxin mature form",FXN,5339380160,">sp|Q16595|FRDA_HUMAN Frataxin, mitochondrial OS=Homo sapiens GN=FXN PE=1 SV=2"
Q2M389,0.0664428130558918,0.0420471354623864,12,"","",WASH complex subunit 7,KIAA1033,34110766969,>sp|Q2M389|WASH7_HUMAN WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=2
O60313-2;O60313,0.0663917287905444,0.0344222756050151,13,"","","Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1",OPA1,73512140210,">sp|O60313-2|OPA1_HUMAN Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1;>sp|O60313|OPA1_HUMAN Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1 PE=1 SV=3"
Q9BVK6,0.0663306697099302,0.0340420679741076,13,"","",Transmembrane emp24 domain-containing protein 9,TMED9,160606058437,>sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2
P18859;P18859-2,0.0662661308946735,0.0277121082701019,8,"","","ATP synthase-coupling factor 6, mitochondrial",ATP5J,32826651610,">sp|P18859|ATP5J_HUMAN ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens GN=ATP5J PE=1 SV=1;>sp|P18859-2|ATP5J_HUMAN Isoform 2 of ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens GN=ATP5J"
O60234,0.0660803676844623,0.0394900502249035,9,"","",Glia maturation factor gamma,GMFG,37458198970,>sp|O60234|GMFG_HUMAN Glia maturation factor gamma OS=Homo sapiens GN=GMFG PE=1 SV=1
Q969H8,0.0658604769811486,0.0359812641446788,10,"","",UPF0556 protein C19orf10,C19orf10,131868562020,>sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens GN=MYDGF PE=1 SV=1
P20042,0.0657877204914426,0.0443149578110162,14,"","",Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,169408627560,>sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2
P03897,0.0657588403394495,0.0266132878475842,6,"","",NADH-ubiquinone oxidoreductase chain 3,MT-ND3,491737190,>sp|P03897|NU3M_HUMAN NADH-ubiquinone oxidoreductase chain 3 OS=Homo sapiens GN=MT-ND3 PE=1 SV=1
P50395,0.065727800646255,0.0376038645425539,15,"","",Rab GDP dissociation inhibitor beta,GDI2,1600421170000,>sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2
